speaker_id,target_id,approach,n_refs,strategy,seed,output_path,tts_time_s,eval_time_s,utmos,speaker_sim,wer,cer,sbs_f1,transcript
4446,4446_2275_000002_000007,embed_avg,2,longest,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_2refs_longest_seed42.wav,28.76,0.67,4.488,0.9658,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,2,longest,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_2refs_longest_seed123.wav,29.55,0.69,4.495,0.9746,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,2,longest,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_2refs_longest_seed456.wav,28.3,0.69,4.492,0.9829,0.0545,0.0108,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up, so deftly that he could not tell, just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,3,random,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_3refs_random_seed42.wav,26.99,0.67,4.489,0.9513,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,3,random,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_3refs_random_seed123.wav,26.62,0.67,4.486,0.9373,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,3,random,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_3refs_random_seed456.wav,27.66,0.69,4.495,0.9605,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,3,longest,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_3refs_longest_seed42.wav,28.55,0.68,4.489,0.9761,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,3,longest,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_3refs_longest_seed123.wav,25.17,0.66,4.484,0.9716,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,3,longest,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_3refs_longest_seed456.wav,26.23,0.67,4.461,0.9731,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,5,random,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_5refs_random_seed42.wav,27.02,0.67,4.507,0.9658,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,5,random,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_5refs_random_seed123.wav,26.59,0.67,4.492,0.9636,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,5,random,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_5refs_random_seed456.wav,27.44,0.67,4.51,0.9314,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,5,longest,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_5refs_longest_seed42.wav,29.71,0.68,4.519,0.9739,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,5,longest,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_5refs_longest_seed123.wav,26.73,0.67,4.502,0.9475,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,embed_avg,5,longest,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_embed_avg_5refs_longest_seed456.wav,27.42,0.66,4.473,0.9754,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,1,random,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_1refs_random_seed42.wav,25.63,0.69,4.497,0.9734,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,1,random,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_1refs_random_seed123.wav,25.8,0.67,4.507,0.9601,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,1,random,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_1refs_random_seed456.wav,23.93,0.67,4.482,0.9713,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,1,longest,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_1refs_longest_seed42.wav,25.79,0.66,4.384,0.9758,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,1,longest,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_1refs_longest_seed123.wav,28.41,0.68,4.432,0.9764,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,1,longest,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_1refs_longest_seed456.wav,27.98,0.67,4.424,0.9817,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,2,random,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_2refs_random_seed42.wav,27.31,0.68,4.512,0.9732,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,2,random,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_2refs_random_seed123.wav,27.21,0.68,4.493,0.9279,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,2,random,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_2refs_random_seed456.wav,28.04,0.68,4.5,0.959,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,2,longest,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_2refs_longest_seed42.wav,26.33,0.69,4.45,0.9806,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,2,longest,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_2refs_longest_seed123.wav,24.72,0.68,4.439,0.9813,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,2,longest,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_2refs_longest_seed456.wav,24.23,0.68,4.403,0.9819,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,3,random,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_3refs_random_seed42.wav,25.57,0.66,4.501,0.9338,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,3,random,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_3refs_random_seed123.wav,25.14,0.66,4.499,0.9592,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,3,random,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_3refs_random_seed456.wav,26.85,0.68,4.508,0.9635,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,3,longest,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_3refs_longest_seed42.wav,24.53,0.69,4.433,0.9875,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,3,longest,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_3refs_longest_seed123.wav,25.8,0.68,4.437,0.9877,0.0364,0.0072,,"She called his name on the threshold, but in her swift flight, across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,3,longest,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_3refs_longest_seed456.wav,26.37,0.67,4.45,0.9823,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,5,random,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_5refs_random_seed42.wav,27.4,0.67,4.478,0.9816,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,5,random,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_5refs_random_seed123.wav,25.27,0.67,4.479,0.9513,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,5,random,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_5refs_random_seed456.wav,26.84,0.66,4.497,0.9613,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,5,longest,42,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_5refs_longest_seed42.wav,26.52,0.66,4.474,0.9813,0.0182,0.0036,,"She called his name on the threshold, but in her swift flight across the room, she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,5,longest,123,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_5refs_longest_seed123.wav,26.43,0.67,4.471,0.9806,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000002_000007,concat_audio,5,longest,456,outputs/fewshot/4446/4446_4446_2275_000002_000007_concat_audio_5refs_longest_seed456.wav,27.24,0.67,4.46,0.9831,0.0,0.0,,"She called his name on the threshold, but in her swift flight across the room she felt a change in him and caught herself up so deftly that he could not tell just when she did it. She merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder."
4446,4446_2275_000016_000001,single_baseline,1,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_single_baseline_1refs_random_seed42.wav,4.99,0.26,4.454,0.875,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,single_baseline,1,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_single_baseline_1refs_random_seed123.wav,4.43,0.26,4.418,0.9206,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,single_baseline,1,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_single_baseline_1refs_random_seed456.wav,3.7,0.26,4.329,0.9298,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,1,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_1refs_random_seed42.wav,4.4,0.26,4.445,0.8898,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,1,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_1refs_random_seed123.wav,3.98,0.26,4.412,0.9112,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,1,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_1refs_random_seed456.wav,4.72,0.26,4.428,0.9572,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,1,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_1refs_longest_seed42.wav,6.24,0.27,4.396,0.9342,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,1,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_1refs_longest_seed123.wav,5.79,0.27,4.378,0.891,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,1,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_1refs_longest_seed456.wav,5.38,0.26,4.36,0.9094,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,2,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_2refs_random_seed42.wav,5.76,0.26,4.44,0.9195,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,2,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_2refs_random_seed123.wav,5.32,0.26,4.483,0.9479,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,2,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_2refs_random_seed456.wav,4.88,0.26,4.447,0.9284,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,2,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_2refs_longest_seed42.wav,5.04,0.27,4.42,0.8891,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,2,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_2refs_longest_seed123.wav,5.18,0.26,4.468,0.944,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,2,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_2refs_longest_seed456.wav,5.44,0.26,4.454,0.9168,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,3,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_3refs_random_seed42.wav,4.77,0.26,4.432,0.9449,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,3,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_3refs_random_seed123.wav,4.9,0.26,4.464,0.9462,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,3,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_3refs_random_seed456.wav,5.18,0.26,4.469,0.9396,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,3,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_3refs_longest_seed42.wav,4.97,0.26,4.435,0.955,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,3,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_3refs_longest_seed123.wav,5.08,0.26,4.433,0.925,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,3,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_3refs_longest_seed456.wav,5.65,0.26,4.433,0.964,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,5,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_5refs_random_seed42.wav,5.29,0.26,4.427,0.945,0.0909,0.0213,,he pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,5,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_5refs_random_seed123.wav,6.0,0.26,4.471,0.9464,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,5,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_5refs_random_seed456.wav,5.58,0.26,4.411,0.9554,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,5,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_5refs_longest_seed42.wav,5.82,0.27,4.437,0.9266,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,5,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_5refs_longest_seed123.wav,5.43,0.26,4.401,0.9457,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,embed_avg,5,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_embed_avg_5refs_longest_seed456.wav,4.7,0.26,4.393,0.9083,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,1,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_1refs_random_seed42.wav,4.85,0.26,4.459,0.8373,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,1,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_1refs_random_seed123.wav,3.87,0.27,4.41,0.9566,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,1,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_1refs_random_seed456.wav,3.86,0.26,4.399,0.8767,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,1,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_1refs_longest_seed42.wav,5.17,0.26,4.369,0.8596,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,1,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_1refs_longest_seed123.wav,5.77,0.27,4.337,0.8607,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,1,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_1refs_longest_seed456.wav,4.87,0.26,4.17,0.8045,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,2,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_2refs_random_seed42.wav,5.03,0.27,4.426,0.9105,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,2,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_2refs_random_seed123.wav,5.48,0.27,4.447,0.9164,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,2,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_2refs_random_seed456.wav,5.31,0.27,4.432,0.9362,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,2,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_2refs_longest_seed42.wav,4.51,0.26,4.328,0.9051,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,2,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_2refs_longest_seed123.wav,4.42,0.26,4.403,0.9059,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,2,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_2refs_longest_seed456.wav,3.93,0.27,4.167,0.9285,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,3,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_3refs_random_seed42.wav,4.91,0.26,4.421,0.9158,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,3,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_3refs_random_seed123.wav,4.51,0.26,4.413,0.9694,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,3,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_3refs_random_seed456.wav,4.17,0.26,4.411,0.939,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,3,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_3refs_longest_seed42.wav,4.75,0.26,4.258,0.911,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,3,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_3refs_longest_seed123.wav,4.89,0.26,4.36,0.9048,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,3,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_3refs_longest_seed456.wav,4.68,0.26,4.283,0.933,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,5,random,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_5refs_random_seed42.wav,5.18,0.27,4.123,0.9028,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,5,random,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_5refs_random_seed123.wav,5.91,0.27,4.39,0.9412,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,5,random,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_5refs_random_seed456.wav,5.01,0.27,4.406,0.9179,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,5,longest,42,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_5refs_longest_seed42.wav,4.97,0.26,4.445,0.9347,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,5,longest,123,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_5refs_longest_seed123.wav,4.88,0.26,4.33,0.9224,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000016_000001,concat_audio,5,longest,456,outputs/fewshot/4446/4446_4446_2275_000016_000001_concat_audio_5refs_longest_seed456.wav,5.23,0.26,4.343,0.9012,0.0,0.0,,He pulled up a window as if the air were heavy.
4446,4446_2275_000043_000000,single_baseline,1,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_single_baseline_1refs_random_seed42.wav,4.58,0.25,4.344,0.8013,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,single_baseline,1,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_single_baseline_1refs_random_seed123.wav,4.6,0.24,4.441,0.947,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,single_baseline,1,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_single_baseline_1refs_random_seed456.wav,4.96,0.25,4.407,0.9521,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,1,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_1refs_random_seed42.wav,4.65,0.25,4.443,0.8635,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,1,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_1refs_random_seed123.wav,5.82,0.24,4.48,0.9727,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,1,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_1refs_random_seed456.wav,5.5,0.25,4.441,0.9744,0.0,0.0,,Alexander rose and shook himself angrily.
